Run,Generation,Individual,Fitness
0,0,0,35.35724619980126
0,0,1,49.34086018020785
0,0,2,52.70485948111092
0,0,3,52.89352185786545
0,0,4,63.00526927633937
0,0,5,63.13826533143382
0,0,6,66.33161630709459
0,0,7,72.6857462182547
0,0,8,76.13758805705307
0,0,9,82.22838774698931
0,0,10,87.21690416820802
0,0,11,88.69151110783034
0,0,12,90.20008836980466
0,0,13,95.07129765784639
0,0,14,100.72967936027445
0,0,15,104.10695559124369
0,0,16,109.4325117528532
0,0,17,124.70712091678196
0,0,18,132.9327887274113
0,0,19,144.7929420718017
0,1,0,35.35724619980126
0,1,1,27.27820707744181
0,1,2,37.301749645660614
0,1,3,41.47774338318257
0,1,4,45.26351489868521
0,1,5,51.18227516610916
0,1,6,55.35528108692955
0,1,7,56.79854023403915
0,1,8,59.43915454077063
0,1,9,62.78519814106831
0,1,10,63.30470332270315
0,1,11,64.87843844362615
0,1,12,67.22129712769397
0,1,13,70.67333880003599
0,1,14,72.92683345085445
0,1,15,73.34487340049401
0,1,16,74.4274420878998
0,1,17,83.23709067287425
0,1,18,107.42823816938213
0,1,19,110.69317546594247
0,2,0,27.27820707744181
0,2,1,21.49865607086002
0,2,2,34.05716208542359
0,2,3,35.59784716345475
0,2,4,50.1431010995355
0,2,5,50.465404771227206
0,2,6,53.67835671727673
0,2,7,61.40145181154698
0,2,8,61.46848076287796
0,2,9,63.9777086226448
0,2,10,64.50177249979758
0,2,11,66.67113637377905
0,2,12,72.42959147164376
0,2,13,77.38166451133004
0,2,14,85.73753064448337
0,2,15,87.154582878521
0,2,16,93.93875738233989
0,2,17,98.16684609061492
0,2,18,100.78744280650486
0,2,19,105.79104314532985
0,3,0,21.49865607086002
0,3,1,40.1782391171885
0,3,2,41.84699360015024
0,3,3,43.85481705341016
0,3,4,52.33433461383306
0,3,5,54.15976189599767
0,3,6,57.49148517783267
0,3,7,59.17734264988343
0,3,8,61.57534090074393
0,3,9,63.19356498990608
0,3,10,63.39260920014934
0,3,11,63.4725087710914
0,3,12,65.18164536182371
0,3,13,74.45277165118239
0,3,14,74.9463637569594
0,3,15,79.07989548722954
0,3,16,79.88030111079205
0,3,17,80.49810488031922
0,3,18,93.36822247712296
0,3,19,95.84953154221283
0,4,0,21.49865607086002
0,4,1,32.944571136809145
0,4,2,35.28635745871257
0,4,3,38.28035992126436
0,4,4,40.175522508383565
0,4,5,42.14777622422704
0,4,6,47.9330384432228
0,4,7,55.401383293304264
0,4,8,62.063777671668305
