Run,Generation,Fitness,Chromosome
10,4998,72.06822810867247,"[0.6905696709129341, 0.48441957091890625, 0.24172746684303528, 0.056440352459677205, 0.012892414943611331, 0.0094851247905909, 0.010015857737639165, 0.010188486623372532, 0.010330329731270333, 0.011001682126857364, 0.022916877687665628, 0.2928977075553549, 0.5358286285187597, 0.7505602964443547, 0.8703828839060263, 0.8928214848206942, 0.8715407438582717, 0.8003953028457188, 0.6647914319031943, 0.4413785899636434, 555.0911443533337, 120.4822925800277, 2.082700071691113e-08, 5.4169646427134996e-11, 8.964933978769901e-08, 2.367071380518655e-06, 0.0005254273350462563, 4.439908589212707e-05, 0.000980353816900849, 0.00022775660563659672, 0.02728739000137938, 20462407.764815204, 10675681.143496558, 0.8004891201913167, 2.0053955824859055e-08, 0.0009138388808298161, 0.05189123718374885, 0.00039527047734622215, 1.3035390130342722e-05, 0.0015303984661037]"
11,4999,19.991192788199157,"[0.4705836388853043, 0.21729778788262463, 0.013557674533775101, 0.010194389712125378, 0.010351774995025593, 0.01714411706046043, 0.00951085086569286, -0.03433501672570136, 0.012081598054392875, 0.014342411809852849, 0.15134187823026593, 0.03319850680009119, 0.011251616386732973, 0.01031661314369584, 0.013472699520766233, 0.010189342331246742, 0.010325800616849441, 0.010268155110294358, 0.009946078155656185, 0.00017196802657748977, 0.5019414050362991, 1.290937721994869, 106.32606168319143, 0.0006828908267731124, 0.08709249428066684, 3.5669237158918967e-06, 0.00018018335978091108, 753.0703158512318, 0.27390185532258876, 0.0008785567224799582, 6.674396634131759e-11, 0.0012451893860327631, 1.6534136747318787e-07, 0.0047736312407147844, 166.23065214244141, 15.437924521561355, 4.756364602504718e-09, 0.005543522684859576, 4.449903330980532e-07, 0.0017948735426451352]"
12,4996,17.553053981035738,"[-0.9581627895265509, 0.9325224836041094, 0.8767658476953264, 0.7722063606398905, 0.604862738417658, 0.3696067150544603, 0.13664328082857308, -0.012805655606360326, 0.0100215031280989, 0.010381242970396947, 0.010265839458273704, 0.009968834488753554, 0.007756031933024019, 0.010646005312426805, 0.010104752006658514, 0.010144814395172999, 0.010578190455852655, 0.010350851237359156, 0.01124486575072443, 0.054693168873906045, 2.059121632733647e-07, 0.00010585855662435784, 0.000825689497128091, 0.05750484307128294, 0.001933481538758171, 0.33659470157911603, 0.0010974199549710286, 178.4023286517206, 1.620871632721176e-10, 3.7853496619341427, 9.186264483998876e-05, 0.08741206676037269, 6945.933885312685, 6.700850912677494e-06, 0.01602963544463009, 0.0011187248046563999, 0.16558552720243133, 0.3672420355521246, 0.0534847282743657, 10409.594140050807]"
13,4999,75.19712891862707,"[0.34817669252573397, 0.12397048535297477, 0.026330632577096197, 0.011004662908102425, 0.010218756455303311, 0.010218582246782881, 0.008348891727225461, 0.010659816864114423, 0.010700219405760011, 0.01008103793827587, 0.010081998460173125, 0.007176634995882473, 0.0969319704461133, 0.500434385140842, 0.7359408256388785, 0.8698603946447673, 0.9441983746675556, 0.9063692685523297, 0.8291145142857169, 0.6866862114164642, 199.43582800621033, 45.54789713230413, 1.4602882448083723, 0.0004873989599395779, 0.0023349436118710095, 7.453861920287775e-09, 2.649749843955783e-09, 0.011909093600244992, 0.0001951501538146986, 3.8096472481716705e-06, 1.611923235326001e-07, 2870.323676751115, 5.585528168625934e-09, 2.416410202120772e-05, 8.284731862903283e-05, 0.027270864574704838, 3.897622010177232e-08, 0.05943411311493049, 0.00039091556748441404, 0.0029144684677013095]"
14,4999,17.641241646749464,"[0.5057805971449765, 0.25089914624374976, 0.03813112988300459, 0.011242778740021267, 0.0032379409714521053, 0.010032192474553546, 0.00532472130347914, 0.010267806953676947, 0.011585645313983038, 0.0102389736207073, 0.010259470131471932, 0.010172314757760585, 0.010183373715867809, 0.01019998214193683, 0.010184598991110537, 0.010417640057818745, 0.016252016902266117, 0.010396089775407007, 0.01008741491686894, 9.71514892416704e-05, 0.0027736543151164472, 0.010906927017833273, 3.7657223142814805e-09, 0.0009669024598138286, 1.4348696123369286e-05, 8.898520353674922e-08, 11.087539233706861, 3.005331677357864, 1.433317164686602e-13, 0.0223245660937423, 0.005640129174374332, 0.0336561656607599, 1458.2759812020608, 1.6197689100982383e-05, 4.786045619403773e-05, 1.3968125761655903, 9984.142562225532, 0.0024304193919558723, 0.0004220043289144822, 7.993062959207948e-05]"
15,4941,18.26602439172844,"[0.27174801831623735, 0.06045065107569829, 0.01306637292298232, 0.00986156616608723, 0.01049617361011152, 0.01013351649281519, 0.002228765840000313, 0.010218473474512763, 0.01672209557416105, 0.010397177930650602, 0.010773730607068944, 0.010159806485263302, 0.006388252993545451, 0.00860977866697829, 0.011063782826633175, 0.007823003285549867, 0.009859833999781702, 0.008489502127685223, 0.008559677803622988, -0.0021223788509192316, 0.1070878872653126, 1.5164554181068053e-07, 14.752749158900203, 1.1285782346764035, 0.33904439332560005, 0.004855845700837867, 0.21232094978997226, 0.003856575497031864, 5173.289866447218, 1.4046485408908495e-06, 0.6413646490442751, 0.0034101359705951393, 36.750047456015935, 0.025456924062462596, 3.0195620318834058, 2.187181544631551, 0.37402957216161936, 3.5380971624036746, 29.635675302573997, 1.1904429023879743]"
16,4924,16.56457053169623,"[0.7597664498447432, 0.5758702369874568, 0.32921056979878077, 0.09717166234236832, 0.018344385780684314, 0.011152463829107109, 0.010247208782626556, 0.009823212514644913, -0.014780473736237486, 0.009246381914501495, 0.00981596472838046, 0.009389450577501735, 0.049463988215916854, 0.012541760058073158, 0.010059640614840945, 0.003700999480714659, 0.01010449305334696, 0.010015073906160358, 0.010535825628369641, -0.00041126754816905875, 0.007071740715337172, 2.367916242998621, 0.03405914622126155, 180.5685280621272, 0.05352843347369701, 0.6571429546413745, 0.014899997694856393, 0.06239304766398988, 1.9170159395371908, 1.9951002813423033, 0.017885119559619536, 1.0614966441079352, 3877.66840333453, 0.008315525157459258, 0.0007689465697743742, 30.430062591849968, 0.0002446774167972669, 0.11643419677784542, 1.1004097819302445, 0.2560383540975412]"
17,4996,73.83587429898829,"[0.5746890272434074, 0.3264516151437205, 0.08754948851646598, 0.026518720711791552, 0.010959751640923948, 0.010278711369027265, 0.010241399097963044, 0.010490774887368742, 0.023881198924903466, 0.009620368049189452, 0.007245203918462754, 0.1529439455917811, 0.5018187419988086, 0.7235359578442304, 0.8479989956387768, 0.9115150927018996, 0.940819906773559, 0.9407748353274564, 0.9140811764149883, 0.8355431412017983, 0.0006152310117674388, 0.052227858443832084, 36.40179776093506, 2.530702283121908, 0.7441914475757323, 0.01130897110688189, 0.00040057650909782546, 0.0003140808942687908, 0.9914708208526873, 96.52638690850473, 66.34329579365847, 0.5009514576766779, 0.0006589152688612352, 0.00395627043947969, 0.09994188142499584, 2.734854415330237, 1.393617943128655, 0.02388227415555338, 6.520936933371887e-07, 0.00011976812849754542]"
18,4995,10.252495407942929,"[0.9945036052300936, 0.9855808988595375, 0.9683214476073505, 0.9373832568960534, 0.927608815522783, 0.8854807193887462, 0.8908198152218854, 0.8541828522758925, 0.7643275447620417, 0.6053352375534364, 0.38126547768792474, 0.15669395648300988, 0.03480575966713131, 0.011408695326680048, 0.010154921595044481, 0.011305333436910169, 0.010070068275541015, 0.011099376157661014, 0.00993477254508874, -0.0008931458499641318, 43.85799101347451, 5.726834282817213e-05, 0.3446814421856018, 2773.0460418119183, 4.66659573814646, 7578.5273187204775, 0.016429948138364875, 0.011207747373138144, 0.0006380807683271784, 0.24600651701242732, 5362.784617864462, 61.34908710624479, 0.011610090776689334, 0.00041565069876796455, 0.0034407082116129557, 0.0006798023089398847, 0.00023194350551178838, 1.2928760830001238, 0.024820854672929202, 13.113751773398825]"
19,4999,16.83084823707461,"[0.6695424856685206, 0.44910493030119886, 0.1967958659937434, 0.045720365813859506, 0.012706131139530022, 0.017824874663564617, 0.010025299273914432, 0.004604496466713558, 0.010199312630428007, 0.009191802267790056, 0.01008845768889819, 0.010645800798391612, 0.010051192038247234, 0.006172646068945378, 0.009997507384712345, 0.010734466977511016, 0.010628059689537837, 0.010143305173006973, 0.010255754921195327, 9.970365515242831e-05, 1.006091324786387, 0.001096314464864688, 0.000572293150457696, 1.091190300560099e-05, 0.000150834497401328, 6006.005083033108, 38.24435273467678, 5660952.633383412, 0.04025682512732537, 0.00028507430772068906, 0.8972517355916867, 0.00029011542623195454, 7.720490048462234e-07, 386597837.81298774, 3.7111311394052443e-07, 0.0001147995196038526, 3.09120302845833e-10, 0.0001819857942881529, 7.817996087854588e-05, 4.229264783654951e-07]"
