Run,Generation,Individual,Fitness
0,0,0,108.3011800408381
0,0,1,85.14408204635252
0,0,2,52.430959156670625
0,0,3,74.9064245402094
0,0,4,85.31440987515579
0,0,5,118.5595341904758
0,0,6,116.07665277416733
0,0,7,62.58547965931493
0,0,8,59.519121758477304
0,0,9,112.37231310497782
0,0,10,68.28083565469761
0,0,11,63.46646773765237
0,0,12,74.24528621175804
0,0,13,86.84275406715811
0,0,14,83.76961407197705
0,0,15,105.63422070147784
0,0,16,117.10129915506602
0,0,17,75.69169078541114
0,0,18,67.09866580861339
0,0,19,114.63697619693895
0,1,0,52.430959156670625
0,1,1,32.408184263253084
0,1,2,40.69452350070724
0,1,3,46.665437025822904
0,1,4,49.58442182382133
0,1,5,51.280604654462934
0,1,6,53.334870543549364
0,1,7,56.30682319970474
0,1,8,61.88668114421318
0,1,9,71.48141699176153
0,1,10,71.99343137597394
0,1,11,72.56715736255981
0,1,12,76.13510773501737
0,1,13,77.30118362130781
0,1,14,78.93915416281685
0,1,15,80.1004746878932
0,1,16,88.15457801630181
0,1,17,92.3592294266706
0,1,18,107.45600656110273
0,1,19,110.66447005676119
0,2,0,32.408184263253084
0,2,1,41.46796852568619
0,2,2,41.83663156710434
0,2,3,42.76074438137201
0,2,4,43.3466237715976
0,2,5,46.77894192767858
0,2,6,47.7413066684289
0,2,7,50.26575336307245
0,2,8,51.661362015046286
0,2,9,54.067080618649655
0,2,10,54.28536116230966
0,2,11,62.208674641242375
0,2,12,64.77895120002853
0,2,13,68.63459498625473
0,2,14,71.18321891495073
0,2,15,71.68679847539089
0,2,16,72.10079371621264
0,2,17,82.3893997785755
0,2,18,83.01462472195608
0,2,19,91.7752667590113
0,3,0,32.408184263253084
0,3,1,21.393875788967687
0,3,2,37.88068603510196
0,3,3,43.1886349058128
0,3,4,44.77850080623073
0,3,5,47.19599700991542
0,3,6,49.36238081058211
0,3,7,49.93403255998437
0,3,8,50.154789237387895
0,3,9,51.782499308076446
0,3,10,57.20795649085317
0,3,11,59.82589630099218
0,3,12,60.52705209917916
0,3,13,62.89645755498592
0,3,14,63.43490635871464
0,3,15,67.99294274276397
0,3,16,68.61612655399945
0,3,17,82.36379126124203
0,3,18,84.59981483197981
0,3,19,95.21982086753863
0,4,0,21.393875788967687
0,4,1,25.04284333250711
0,4,2,29.39897040299673
0,4,3,33.56410571103377
0,4,4,43.673782680591785
0,4,5,44.59292399516975
0,4,6,44.93910552932991
0,4,7,45.977744458450324
0,4,8,49.13823770691333
0,4,9,49.5511823087704
0,4,10,50.176083580008694
0,4,11,54.245816414890584
0,4,12,57.67550408166181
0,4,13,57.90951858477737
0,4,14,63.142852081368105
0,4,15,63.296981276284086
0,4,16,73.63001531887397
0,4,17,76.84563059506799
0,4,18,79.61937208324697
0,4,19,81.60358304183109
0,5,0,21.393875788967687
0,5,1,22.268435884588328
0,5,2,24.920399320837596
0,5,3,28.787615910659476
0,5,4,29.520546102477784
0,5,5,30.79304312585873
0,5,6,31.722550622620147
0,5,7,31.846199901561008
