Run,Generation,Fitness,Chromosome
10,283,16.503255534700997,"[0.07732897150262108, 0.9848975327086853, -0.9518980383651581, -0.07462757103940554, 1.0055677950230812, 1.0375649370624505, -1.0098165798725232, 0.032710416059739345, 0.09596523696025283, -0.023974393180587583, -0.01972657464907268, -0.02170398270084206, -0.004200196810814738, 0.002505210858283924, -0.0030168149048748205, 0.1560218666534725, -0.04883849281408992, -0.059138859674707334, -0.05422923234112087, 0.005429736953701969]"
11,227,21.486407439411607,"[0.030247016856773, 0.9827349635617866, -0.09242157572977927, -0.004489530524217855, -0.007728012655023875, -0.022139197826922974, 0.002256768790239505, -0.06892791081986349, -2.040587417185317, -0.11943425556968279, 0.9660476449188931, 0.0013740543530182947, 0.10492266058898281, 0.004518518315775211, 0.0734276548948598, -0.9692614665007397, -0.9913828825754267, 0.06750375874920067, 0.9429447335018883, -0.08936400147908419]"
12,298,24.654282783343803,"[0.04631025486476581, -0.12194890202139863, -0.9670413158181548, 0.007365153309425665, -0.07926978140570995, -0.0671751608416562, -0.07974509944875763, 2.016659361312005, -0.0012069842675703768, 0.022003170398017247, -2.0032525535707975, -1.0019357343557296, -0.01204404343180876, 1.0344717177690441, 0.07862109883188761, -0.967603678762365, -0.05437138309049683, 1.0128048124979658, -1.0197347927419722, -0.9587196508822293]"
13,245,22.933127711043625,"[0.04503152311806158, 1.0663029822566035, 1.0364624158997717, -0.031610501107077305, -0.00771054016054773, 0.998542987573618, 0.03673362300085259, 0.06874628913934355, 0.08741091489085662, 0.12282116179376246, -0.948703425156455, 0.9648380372242196, -0.07154338608188215, -0.0726127919433921, 1.0647805184643468, -0.02451106418504878, -0.9403947920724542, 1.0151404062172764, 1.0643163474317134, 0.0787677014379291]"
14,292,20.851156109136014,"[1.014754405345493, -1.0538521082330012, -0.990541451625738, -0.9958114899421808, -0.02810320986425907, 0.8799469610358885, -1.0119896771526342, -0.049263871655031544, -0.9991577990268476, 1.042111085405086, 1.023125404087195, -0.043346370872518136, 1.0180219761327862, 0.988266225867533, 0.0872503181660047, 0.06166331200188768, 0.007338984369600787, -1.0442420257381047, -1.019846599997857, 0.016425538013351115]"
15,294,17.72744952819309,"[0.9387420860128408, -0.9774748810708287, 0.009470499563338564, -0.05267952569982537, 0.1283926815625831, 0.967812186394017, 0.9852596946671781, -0.9709232745127352, 0.9902595176884139, -0.9949762095904973, 0.992069631958409, 0.047999648530593575, 0.022734940329521613, 0.048183068155553954, 0.9447223517983137, -0.009136866695334867, 1.0252342608863012, 0.04735619159522919, 0.005306420265146272, -1.000415803063352]"
16,235,17.248587614807604,"[0.026211957744508574, 1.0062316051064784, -1.0425258586086459, 0.946839264820027, -0.02702283801885219, -0.07862328140949426, 0.029255991905078105, -0.0994514918054632, -0.9501971612324054, -0.10096012568901624, 0.00598573116219292, -1.017107734751728, -0.032445999794869174, 0.03169847315565111, -0.004911237861515261, -0.0009912255319433072, 1.0347088981804768, 1.0336672616971727, 0.9253864322057659, 0.044881026661460766]"
17,281,20.06144241102524,"[1.0216940045555862, -0.016440197452230798, 0.025657343489045026, 0.016687891364675522, 0.092965409081609, 0.963203838371987, -1.953726065434747, -0.04226998899320833, -0.9422751986166906, -0.9486939334143374, 0.04284395624469983, 0.09502640617526836, -0.037082034567316846, 0.04509306091884557, -0.9931196219117906, 0.004089595721850081, -0.9845169160712262, -0.970739991117556, -0.9576388915302747, 0.07562309610613394]"
18,294,16.793976155138154,"[-0.9291308806495797, -0.07894225576063452, 0.005319128608888057, -0.9635483880378173, 0.020085215835909054, 0.03241266889004368, 1.0251542121568118, -0.9669334159199243, 0.01654656706328428, -0.04709440301243273, 0.9936070277720468, 0.07353933212917507, -0.9951922030162503, 0.03107901875761776, 1.0488687669122205, 0.9293167516727685, 0.07611557455140971, 0.039442446491102956, -0.9973001813568034, 0.04372454333261189]"
19,285,15.895858426471307,"[-0.9658816239845809, -0.04523190362532503, -0.03793599880905418, 0.009011461410863397, -1.0268659909329276, -1.001467196062583, -0.9476578205506065, -0.9897770656013813, 0.005374029900526267, 0.004069072426087672, 0.021289997554593043, -0.016629820949417784, -0.01594861025971106, -0.04083595408651419, 1.0122353010716383, 0.9392625439003757, 1.0834594836650204, 0.02836126289094487, -0.9175138696401062, 0.9509381154190422]"
