Run,Generation,Fitness,Chromosome
11,299,1.7493955259537584,"[0.396368699732184, 0.021222375423483264, -0.06963177877535909, 0.250893120618473, -0.3382136390578374, -0.022139197826922974, 0.20850782946631963, -0.0378726241964662, -0.35644289763000714, -0.8190270582229324, 0.03481736162098503, -0.1254772396433168, -0.12952908936764018, -0.2635872496253997, 0.12478859821710309, 0.3508172681298172, -0.0981466730424394, 0.45978357734765574, 0.17675990215234272, -0.26881256762457184]"
12,279,1.5882957436641214,"[-0.1647113415003787, 0.043632584824361054, -0.11396678394116488, 0.02819654183761333, -0.19143216110977423, -0.5225646027035467, -0.10801717028640567, -0.6781519501684965, -0.0012069842675703768, -0.4600064302923901, 0.1191355819159261, 0.03862103326849109, -0.098196161329132, -0.25911048844556106, 0.24792101562762703, 0.0358622388428671, -0.05437138309049683, -0.35834795431754873, 0.14781662745962088, 0.49412312752964027]"
13,298,1.5982357413362773,"[0.37984586619180405, -0.3887115182549348, -0.4347879557587655, 0.5685403220879834, 0.055585162059003324, 0.031521393817047105, -0.09188751973606735, 0.20194600171637145, 0.1866066812984597, 0.4474300487251375, -0.017185339809918432, -0.44644263623985836, -0.01752654997004388, -0.20123284736869085, 0.3995777447066651, 0.16591720136334587, -0.040784576897460845, 0.26410566995160245, -0.04713253117929739, 0.031894828332250214]"
14,294,1.1252394915387263,"[-0.032536676451712765, 0.07465577301625537, 0.047218297747007476, 0.14792814967338153, -0.2533038743599523, -0.17849721054022627, -0.007135352710756493, 0.02874097468557224, 0.24649258862545675, 0.1092168401646294, -0.3725974463449173, 0.28824835245727254, 0.512177233178372, 0.0432373349529076, -0.3083948269229202, 0.0535822694528747, -0.011788176130814954, 0.5415307657443167, 0.21727301663487353, 0.014683644533232787]"
15,293,1.4129978029306491,"[-0.14620583087977046, 0.012636324642894436, -0.1951105040770713, -0.2078597809808107, 0.5383836278629994, -0.29864566591353725, -0.5487885264206973, 0.13299418760763704, -0.2344226634387141, 0.11214848921390264, -0.16624308335018068, 0.14523589015221283, 0.022734940329521613, 0.048183068155553954, 0.4091972314216301, -0.009136866695334867, 0.33502241763229, 0.04613563264461806, -0.4462755365509521, -0.11013405398401144]"
16,279,1.3707202605752207,"[-0.3565940900288789, -0.08507978783865511, -0.046325543334854835, 0.12419436918615823, -0.28039343747535206, 0.024784533743323678, 0.029255991905078105, 0.012145728149550727, 0.23560883124755705, -0.2043968110533445, 0.011982699391743346, -0.11858769971383598, 0.3300149765176261, 0.08720420463163592, -0.5663180546245083, -0.011803678236065096, -0.06823145762987703, -0.5909645260363643, 0.15236885784965004, 0.46101720401050805]"
17,289,0.962588654987358,"[0.3014243180135967, -0.17931762772821536, -0.20614291109673744, 0.1423353667414453, 0.250211959899759, -0.2768693120260135, 0.1300061265803638, 0.08599414010004125, 0.043341525827954364, 0.03866207092343377, -0.3286982774843201, -0.3716309322524465, 0.06542108228520505, 0.04454124935352599, 0.02102232382121727, -0.25978162025333784, 0.18099063884312816, -0.21259594715824992, -0.3087665577174983, -0.3409614143321509]"
18,251,1.8954082869528552,"[-0.07819913509882692, 0.36586245151290075, -0.22510899552586316, -0.631937691497658, -0.2345878241727295, 0.4922736750658476, 0.11361572821674137, 0.3323814008660779, -0.04137762993022065, -0.34216406615217565, -0.2878600435057317, 0.13158436285937025, 0.1294175923242653, 0.13180131334279022, -0.1124643010432429, -0.17464267569516423, 0.44798069706954635, -0.12653434673184272, -0.4815265981886556, 0.37398836401971725]"
19,295,1.8317334470616986,"[0.027866917397725288, -0.5830417315837, -0.08695468509276871, -0.06886120954145003, -0.25298661525663224, 0.05789636942746945, 0.5557412923960534, -0.0490798557525558, -0.09736978164194632, 0.41089397366324043, 0.19190986722727832, -0.13301496126115886, 0.0926789973768134, -0.5164278495904897, -0.22958476557545637, 0.4288156977398776, -0.5099820019458887, -0.21377018910299128, -0.214780194760257, 0.05897999334796822]"
20,296,1.3458712972517815,"[-0.09225134649329103, -0.3121575812408173, -0.11180436036559271, -0.2789494893344848, 0.2817316562194696, -0.505966691613061, 0.19519820040892188, 0.30329624062246996, 0.3658145980128813, -0.23618022225707058, -0.3169930936109351, -0.1115598530930626, 0.18534008602361496, -0.05422585633600274, 0.46467492514219, -0.2484545119373669, -0.23059143420653339, -0.10334771031435963, 0.04663228499166294, -0.025227802477264305]"
21,295,0.9759468000131538,"[0.07292152126903151, 0.08587280045624635, 0.11421696974660911, 0.20311285025800796, 0.11877802402079496, -0.47120662249963274, 0.18410605534569768, -0.33601436507170845, 0.1439926067791184, -0.08850425765666348, -0.015460668031243685, 0.017970789211605442, 0.26939295997363377, -0.3002349973076388, -0.08479049810712169, -0.1895475057174929, 0.45082485784240856, 0.0943251007783843, -0.27206038183167536, 0.0699491541167756]"
22,282,1.008883570536152,"[-0.15430616136898045, -0.0039636709423298555, -0.554697189597456, -0.09252687576643925, -0.1247064104562412, -0.244210786723138, -0.16221886878712066, -0.17324065541847045, -0.1588124157781401, -0.40618193352150644, -0.007831063721673637, 0.22004062688825954, -0.01807755843296821, -0.07447637051995759, 0.012622444279896783, 0.1212645716176981, 0.1066617512133492, -0.15237856938042338, -0.07004062858205007, -0.4882268357796127]"
23,284,1.2499618901059575,"[-0.1375769067400423, 0.2409948555633319, 0.05469224661553529, -0.09580159968179736, 0.2805568039240942, 0.22789067751730752, -0.0653243405986812, 0.3016965848406139, -0.2570572451355648, 0.17653078411297773, 0.7030982829434143, -0.142163002201106, 0.2756138948477762, -0.054706013492462624, -0.10559099012639983, 0.2896826237497869, 0.18103981631341615, -0.09462174897307918, 0.11177219108174619, 0.30791293685101184]"
24,266,1.076098198092162,"[-0.12293313454978172, -0.3043253246549673, -0.20426578725334021, 0.15430720777092777, -0.3182994096092031, -0.3061353483323357, -0.25241740070314833, -0.1433089267482579, 0.013956502664761672, -0.39892441561058956, -0.32987137238182296, -0.23770992371999888, 0.028831977783372764, 0.08800523834379881, -0.4675434416152129, 0.09748681241045443, 0.20931719718512465, 0.10344353140440621, -0.08747606368729066, 0.007175166862205984]"
25,250,1.3348665612865844,"[0.1392401718625509, 0.18344731330332742, 0.0985743531111698, 0.04694983511007411, -0.479629551443006, 0.21075249232088478, 0.3390199898906472, 0.19421531413756643, -0.1257698355464809, -0.1607506067792519, 0.27570546486707403, 0.2750945439307655, 0.5355297889549515, 0.19573471070108805, -0.49895246513934577, -0.10006693725521476, -0.06251878300222735, -0.07395701078187233, -0.1368551804369984, -0.19303181770043576]"
26,297,0.9903784236255682,"[0.32695956405664006, -0.38812690984968423, -0.12305511614190578, -0.011452482648585338, -0.3617800435908327, -0.07649851380331363, -0.09270586997857588, -0.07436390855441921, -0.3975116492217321, -0.12358511249167936, 0.035722143081613034, -0.4677471872535923, -0.2139564753118588, -0.15677833274454578, 0.2399532502293118, 0.07388670003798481, 0.09381533048873258, -0.09170299923041725, -0.14984442457102887, -0.016983187378071918]"
27,234,1.128256814433141,"[-0.32944729863947675, 0.0821407965240244, 0.2651335514318127, 0.1685422766914737, -0.030035524100076927, -0.05461103059868044, 0.1691160437303605, 0.49821323138064866, 0.45753278730683977, 0.2948329032501613, -0.2963726206138224, -0.2251728128302446, -0.294736092446267, 0.044494599778390764, 0.023360369888210997, -0.08312460636982077, -0.2687648840339083, 0.08860603300963454, 0.07462504578086548, -0.12965136499477037]"
28,246,1.306876153952376,"[-0.2774340292852244, -0.4953099415594844, -0.18179249170367218, -0.10522446318665857, -0.2038498396944144, 0.09981900538756605, 0.2567721659784947, -0.12442413637887029, -0.002770032180864135, -0.38199317850008274, 0.10635914824589676, 0.21322497151777853, 0.30473788481471153, -0.2683056874537213, -0.0075297392192661405, -0.041984835760596084, 0.19408114335610183, 0.25147216089832813, 0.05607228319679525, 0.5780103584835521]"
29,251,0.6359234119396511,"[0.25468802843825866, 0.050477413203290133, 0.11008335904310762, -0.006908656670629121, -0.2607023965955344, -0.18958719105292499, 0.11934810667785012, -0.04013548488537744, 0.09195630582172498, 0.014089036157031387, -0.03732033665398404, -0.2229532979799922, 0.28669418030389693, 0.10569623168806963, -0.15779365784815802, -0.374113010448041, -0.2177210890172674, 0.12308813577709898, -0.2364918224437167, 0.010857625643102331]"
