Run,Generation,Individual,Fitness
0,0,0,75.52156093386994
0,0,1,106.94043748397112
0,0,2,104.77269550409628
0,0,3,97.1749723128691
0,0,4,80.20722456067804
0,0,5,115.34814714659016
0,0,6,59.79525122270864
0,0,7,110.27817099776706
0,0,8,111.62043473599371
0,0,9,105.81024590697794
0,0,10,73.5699036131873
0,0,11,86.27397953295002
0,0,12,32.821478136012416
0,0,13,87.53892834388968
0,0,14,146.01339814524698
0,0,15,61.75044918078144
0,0,16,72.54444490422011
0,0,17,43.969063543049565
0,0,18,97.44154113556398
0,0,19,76.78426865021373
0,1,0,32.821478136012416
0,1,1,40.7241896735653
0,1,2,44.18171677164056
0,1,3,49.88792874424648
0,1,4,52.268816149720394
0,1,5,52.3466112918937
0,1,6,52.74218011259467
0,1,7,57.623003520296045
0,1,8,60.73742665431805
0,1,9,60.9766184732158
0,1,10,61.60926468649777
0,1,11,65.41982725097311
0,1,12,68.41600480837474
0,1,13,75.90599278246955
0,1,14,77.95683885592541
0,1,15,80.07150680177648
0,1,16,82.48215704156411
0,1,17,84.39924888081323
0,1,18,89.16288133973207
0,1,19,95.39307773326229
0,2,0,32.821478136012416
0,2,1,13.941912704151271
0,2,2,31.12590891267933
0,2,3,31.89794352030821
0,2,4,33.799317621044054
0,2,5,37.69149688602166
0,2,6,38.46587389052995
0,2,7,44.492867824420074
0,2,8,53.23577600384837
0,2,9,56.962769207888606
0,2,10,59.59097619425102
0,2,11,59.66077912495176
0,2,12,63.13957002237363
0,2,13,66.5288513063497
0,2,14,67.3493065342382
0,2,15,67.70504340807481
0,2,16,68.65241368696475
0,2,17,74.9817187252117
0,2,18,75.05985420940947
0,2,19,82.97065229446527
0,3,0,13.941912704151271
0,3,1,18.607894028196952
0,3,2,25.45216616374575
0,3,3,29.758018544937336
0,3,4,30.05234228534134
0,3,5,33.16466702559462
0,3,6,34.74763596727393
0,3,7,34.93589046750408
0,3,8,37.12022942144603
0,3,9,37.58021272407958
0,3,10,38.65229854378739
0,3,11,40.283436665624635
0,3,12,40.51651763304837
0,3,13,41.75112398916387
0,3,14,42.246772130477915
0,3,15,46.84450822405194
0,3,16,52.6282351459437
0,3,17,55.05838195455375
0,3,18,64.82024580924757
0,3,19,77.89591394550442
0,4,0,13.941912704151271
0,4,1,16.990669607216372
0,4,2,21.6099968495724
0,4,3,22.23745408950873
0,4,4,27.527188898437952
0,4,5,30.999900260401578
0,4,6,31.624145096287304
0,4,7,33.51676212966069
0,4,8,34.21758982945356
0,4,9,36.324132333421886
0,4,10,37.85019286719635
0,4,11,39.08657357409551
0,4,12,39.31968482200808
0,4,13,40.86094146066075
0,4,14,43.16431993162062
0,4,15,43.51601030592943
0,4,16,45.714570714434174
0,4,17,46.15533750647479
0,4,18,49.610679591724384
0,4,19,49.80793524678316
0,5,0,13.941912704151271
0,5,1,12.34061752732427
0,5,2,15.195498329740976
0,5,3,15.350414476729583
0,5,4,15.474854641999102
0,5,5,15.96321872946609
0,5,6,24.864981965918957
0,5,7,25.926181058058837
0,5,8,27.32233229791919
0,5,9,28.888050625813893
0,5,10,29.398340935666784
0,5,11,29.91541897602897
0,5,12,30.406818672524505
0,5,13,30.906397028420223
0,5,14,31.395553562218154
0,5,15,33.150834536427645
0,5,16,34.55738665684615
0,5,17,34.83193625875958
0,5,18,37.72817468644015
0,5,19,39.346827289945175
0,6,0,12.34061752732427
0,6,1,13.059713352218216
0,6,2,15.61701813351714
0,6,3,16.9827179276354
0,6,4,18.54560500699525
0,6,5,21.09863446149957
0,6,6,22.34180329289418
0,6,7,24.62193271312557
0,6,8,24.67546778865947
0,6,9,26.045303779346362
0,6,10,30.715342628707855
0,6,11,31.472419511654266
0,6,12,32.384879405750965
0,6,13,32.71249774419061
0,6,14,39.818610165084706
0,6,15,42.53708344678241
0,6,16,46.59604328638941
0,6,17,49.1858292197262
0,6,18,51.383840652958085
